Transaction_Time,Open,High,Low,Close,Volume,Ticker,Log_Return,Volatility_20m,Price_Gap,RSI_14m,Risk_Limit_USD,Entry_Price,Exit_Price,Trade_PnL,Slippage_USD,Cum_PnL,Peak,Drawdown
2026-04-08 20:44:00-04:00,4740,4741.799805,4739.700195,4741.5,35,GC=F,0.000337524,0.000413506,0.100097656,70.56507186,500,4740,4741.5,150,0.10417441,6008.740234,17830.81055,-11822.07031
2026-04-08 20:45:00+01:00,92.3219986,92.3219986,92.32099915,92.32099915,0,INR=X,0,0.000119176,0.000999451,51.40769396,500,92.3219986,92.32099915,-0.099945068,0.281234509,360.193634,373.8937378,-13.70010376
2026-04-08 20:45:00-04:00,111.1875,111.1875,111.1875,111.1875,280,ZN=F,0,9.00E-05,0,33.33333333,500,111.1875,111.1875,0,0.286131037,60.9375,109.375,-48.4375
2026-04-08 20:45:00-04:00,6815.75,6816,6813.75,6814,157,ES=F,-0.000220111,0.000180947,0.25,38.63636364,500,6815.75,6814,-175,0.061596319,17500,22825,-5325
2026-04-08 20:45:00-04:00,4741.799805,4742.399902,4737,4737.5,45,GC=F,-0.000843971,0.000459537,0.299804688,52.32090982,500,4741.799805,4737.5,-429.9804688,0.472338403,5578.759766,17830.81055,-12252.05078
2026-04-08 20:46:00+01:00,92.31999969,92.31999969,92.31999969,92.31999969,0,INR=X,-1.08E-05,0.000117126,-0.000999451,54.47816432,500,92.31999969,92.31999969,0,0.27900075,360.193634,373.8937378,-13.70010376
2026-04-08 20:46:00-04:00,111.171875,111.1875,111.171875,111.1875,12,ZN=F,0,9.00E-05,-0.015625,33.33333333,500,111.171875,111.1875,1.5625,0.398859823,62.5,109.375,-46.875
2026-04-08 20:46:00-04:00,6814,6814.25,6812,6812.75,337,ES=F,-0.000183463,0.000184361,0,41.46341463,500,6814,6812.75,-125,0.321587963,17375,22825,-5450
2026-04-08 20:46:00-04:00,4738.200195,4738.600098,4737.299805,4738.299805,56,GC=F,0.00016881,0.00045672,0.700195313,60,500,4738.200195,4738.299805,9.9609375,0.131532476,5588.720703,17830.81055,-12242.08984
2026-04-08 20:47:00+01:00,92.32800293,92.32800293,92.32800293,92.32800293,0,INR=X,8.67E-05,0.000117517,0.008003235,57.44819003,500,92.32800293,92.32800293,0,0.216176347,360.193634,373.8937378,-13.70010376
2026-04-08 20:47:00-04:00,4737.899902,4738.299805,4736.799805,4737.399902,71,GC=F,-0.000189939,0.000453278,-0.399902344,63.15826363,500,4737.899902,4737.399902,-50,0.330239031,5538.720703,17830.81055,-12292.08984
2026-04-08 20:47:00-04:00,111.171875,111.171875,111.15625,111.171875,517,ZN=F,-0.000140538,9.00E-05,-0.015625,33.33333333,500,111.171875,111.171875,0,0.15549152,62.5,109.375,-46.875
2026-04-08 20:47:00-04:00,6813,6813.75,6813,6813.75,103,ES=F,0.000146773,0.000186691,0.25,53.84615385,500,6813,6813.75,75,0.346777692,17450,22825,-5375
2026-04-08 20:48:00+01:00,92.32900238,92.32900238,92.32800293,92.32800293,0,INR=X,0,0.000117422,0.000999451,52.38268241,500,92.32900238,92.32800293,-0.099945068,0.469816188,360.093689,373.8937378,-13.80004883
2026-04-08 20:48:00-04:00,111.171875,111.1875,111.171875,111.1875,464,ZN=F,0.000140538,9.64E-05,0,42.85714286,500,111.171875,111.1875,1.5625,0.205287685,64.0625,109.375,-45.3125
2026-04-08 20:48:00-04:00,6813.75,6814.25,6813.5,6814,114,ES=F,3.67E-05,0.000186035,0,47.05882353,500,6813.75,6814,25,0.359620501,17475,22825,-5350
2026-04-08 20:48:00-04:00,4737.700195,4740.600098,4737.700195,4740.600098,56,GC=F,0.000675289,0.000467975,0.300292969,62.80282122,500,4737.700195,4740.600098,289.9902344,0.150204236,5828.710938,17830.81055,-12002.09961
2026-04-08 20:49:00+01:00,92.32900238,92.32900238,92.32900238,92.32900238,0,INR=X,1.08E-05,0.000117422,0.000999451,45.94817513,500,92.32900238,92.32900238,0,0.422377844,360.093689,373.8937378,-13.80004883
2026-04-08 20:49:00-04:00,111.1875,111.1875,111.1875,111.1875,4,ZN=F,0,9.64E-05,0,50,500,111.1875,111.1875,0,0.063546742,64.0625,109.375,-45.3125
2026-04-08 20:49:00-04:00,6814,6814.25,6812.75,6813.5,113,ES=F,-7.34E-05,0.000179441,0,44.44444444,500,6814,6813.5,-50,0.10417441,17425,22825,-5400
2026-04-08 20:49:00-04:00,4740.600098,4742.200195,4738.799805,4738.799805,107,GC=F,-0.000379833,0.0004656,0,54.76190476,500,4740.600098,4738.799805,-180.0292969,0.188247388,5648.681641,17830.81055,-12182.12891
2026-04-08 20:50:00+01:00,92.31999969,92.31999969,92.31999969,92.31999969,0,INR=X,-9.75E-05,0.000119385,-0.009002686,42.85805873,500,92.31999969,92.31999969,0,0.363744222,360.093689,373.8937378,-13.80004883
2026-04-08 20:50:00-04:00,111.1875,111.1875,111.1875,111.1875,12,ZN=F,0,9.00E-05,0,50,500,111.1875,111.1875,0,0.482671546,64.0625,109.375,-45.3125
2026-04-08 20:50:00-04:00,4738.899902,4739.799805,4738.100098,4739.100098,34,GC=F,6.34E-05,0.000464427,0.100097656,54.76190476,500,4738.899902,4739.100098,20.01953125,0.295906344,5668.701172,17830.81055,-12162.10938
2026-04-08 20:50:00-04:00,6813.75,6814.25,6812.5,6812.5,147,ES=F,-0.000146778,0.000166248,0.25,35.13513514,500,6813.75,6812.5,-125,0.472338403,17300,22825,-5525
2026-04-08 20:51:00+01:00,92.3219986,92.3219986,92.31300354,92.31300354,0,INR=X,-7.58E-05,0.000118581,0.001998901,46.79078883,500,92.3219986,92.31300354,-0.899505615,0.371446986,359.1941833,373.8937378,-14.69955444
2026-04-08 20:51:00-04:00,4738.5,4739.899902,4737.899902,4739.899902,28,GC=F,0.000168753,0.00040225,-0.600097656,54.76190476,500,4738.5,4739.899902,139.9902344,0.237737038,5808.691406,17830.81055,-12022.11914
2026-04-08 20:51:00-04:00,6812.5,6814,6812.25,6813.5,97,ES=F,0.000146778,0.000145972,0,41.46341463,500,6812.5,6813.5,100,0.131532476,17400,22825,-5425
2026-04-08 20:51:00-04:00,111.1875,111.1875,111.171875,111.1875,124,ZN=F,0,9.00E-05,0,50,500,111.1875,111.1875,0,0.350540558,64.0625,109.375,-45.3125
2026-04-08 20:52:00+01:00,92.31199646,92.31199646,92.31199646,92.31199646,0,INR=X,-1.09E-05,0.000116478,-0.00100708,52.03954538,500,92.31199646,92.31199646,0,0.257772265,359.1941833,373.8937378,-14.69955444
2026-04-08 20:52:00-04:00,111.171875,111.1875,111.171875,111.171875,482,ZN=F,-0.000140538,9.43E-05,-0.015625,33.33333333,500,111.171875,111.171875,0,0.469942289,64.0625,109.375,-45.3125
2026-04-08 20:52:00-04:00,4740.100098,4740.100098,4736.600098,4737.100098,19,GC=F,-0.000590863,0.000407116,0.200195313,47.21069617,500,4740.100098,4737.100098,-300,0.12210152,5508.691406,17830.81055,-12322.11914
2026-04-08 20:52:00-04:00,6813.75,6814,6812.25,6812.75,89,ES=F,-0.000110082,0.000133228,0.25,30.76923077,500,6813.75,6812.75,-100,0.330239031,17300,22825,-5525
2026-04-08 20:53:00+01:00,92.30999756,92.31099701,92.30999756,92.31099701,0,INR=X,-1.08E-05,0.000116478,-0.001998901,40.742136,500,92.30999756,92.31099701,0.099945068,0.464447534,359.2941284,373.8937378,-14.59960938
2026-04-08 20:53:00-04:00,111.15625,111.171875,111.15625,111.171875,250,ZN=F,0,9.00E-05,-0.015625,40,500,111.15625,111.171875,1.5625,0.169473383,65.625,109.375,-43.75
2026-04-08 20:53:00-04:00,6812.75,6812.75,6810.5,6810.5,298,ES=F,-0.000330318,0.000144086,0,26.66666667,500,6812.75,6810.5,-225,0.150204236,17075,22825,-5750
2026-04-08 20:53:00-04:00,4737.200195,4737.299805,4734.200195,4734.200195,59,GC=F,-0.000612356,0.000420311,0.100097656,44.89795918,500,4737.200195,4734.200195,-300,0.126921381,5208.691406,17830.81055,-12622.11914
2026-04-08 20:54:00+01:00,92.30999756,92.30999756,92.30999756,92.30999756,0,INR=X,-1.08E-05,0.000110201,-0.000999451,53.2234252,500,92.30999756,92.30999756,0,0.362567942,359.2941284,373.8937378,-14.59960938
2026-04-08 20:54:00-04:00,111.15625,111.15625,111.15625,111.15625,45,ZN=F,-0.000140558,9.43E-05,-0.015625,33.33333333,500,111.15625,111.15625,0,0.325158625,65.625,109.375,-43.75
2026-04-08 20:54:00-04:00,6810.75,6812.25,6810.25,6811.5,204,ES=F,0.000146821,0.000138524,0.25,28.26086957,500,6810.75,6811.5,75,0.188247388,17150,22825,-5675
2026-04-08 20:54:00-04:00,4734.700195,4734.700195,4731.399902,4733.5,88,GC=F,-0.000147912,0.000388461,0.5,39.83117474,500,4734.700195,4733.5,-120.0195313,0.238165155,5088.671875,17830.81055,-12742.13867
2026-04-08 20:55:00+01:00,92.30999756,92.30999756,92.30999756,92.30999756,0,INR=X,0,0.000101816,0,44.22766613,500,92.30999756,92.30999756,0,0.378041478,359.2941284,373.8937378,-14.59960938
2026-04-08 20:55:00-04:00,4733.200195,4733.799805,4732.100098,4732.100098,16,GC=F,-0.000295787,0.000384726,-0.299804688,34.45417804,500,4733.200195,4732.100098,-110.0097656,0.39077734,4978.662109,17830.81055,-12852.14844
2026-04-08 20:55:00-04:00,111.15625,111.15625,111.140625,111.15625,1763,ZN=F,0,9.00E-05,0,20,500,111.15625,111.15625,0,0.355324986,65.625,109.375,-43.75
2026-04-08 20:55:00-04:00,6811.5,6811.5,6810.25,6811,153,ES=F,-7.34E-05,0.000138882,0,27.65957447,500,6811.5,6811,-50,0.295906344,17100,22825,-5725
2026-04-08 20:56:00+01:00,92.31099701,92.31199646,92.31099701,92.31199646,0,INR=X,2.17E-05,0.000102147,0.000999451,27.49809306,500,92.31099701,92.31199646,0.099945068,0.437760907,359.3940735,373.8937378,-14.49966431
2026-04-08 20:56:00-04:00,111.15625,111.15625,111.15625,111.15625,313,ZN=F,0,9.00E-05,0,25,500,111.15625,111.15625,0,0.192897365,65.625,109.375,-43.75
2026-04-08 20:56:00-04:00,6811,6811.5,6810.75,6810.75,40,ES=F,-3.67E-05,0.00013516,0,27.65957447,500,6811,6810.75,-25,0.237737038,17075,22825,-5750
2026-04-08 20:56:00-04:00,4732.299805,4733.700195,4731.899902,4731.899902,33,GC=F,-4.23E-05,0.000383817,0.199707031,29.77799961,500,4732.299805,4731.899902,-39.99023438,0.454084091,4938.671875,17830.81055,-12892.13867
2026-04-08 20:57:00+01:00,92.30999756,92.30999756,92.30999756,92.30999756,0,INR=X,-2.17E-05,9.40E-05,-0.001998901,32.35360108,500,92.30999756,92.30999756,0,0.173332215,359.3940735,373.8937378,-14.49966431
2026-04-08 20:57:00-04:00,4731.700195,4733.200195,4731,4733.200195,39,GC=F,0.000274755,0.000387778,-0.199707031,35.24338044,500,4731.700195,4733.200195,150,0.087857448,5088.671875,17830.81055,-12742.13867
2026-04-08 20:57:00-04:00,111.15625,111.15625,111.140625,111.140625,137,ZN=F,-0.000140578,9.43E-05,0,20,500,111.15625,111.140625,-1.5625,0.431649156,64.0625,109.375,-45.3125
2026-04-08 20:57:00-04:00,6811.25,6812,6810.75,6812,89,ES=F,0.000183517,0.000143492,0.5,36,500,6811.25,6812,75,0.12210152,17150,22825,-5675
2026-04-08 20:58:00+01:00,92.30799866,92.30799866,92.3030014,92.3030014,0,INR=X,-7.58E-05,9.10E-05,-0.001998901,27.50333778,500,92.30799866,92.3030014,-0.499725342,0.413181907,358.8943481,373.8937378,-14.99938965
2026-04-08 20:58:00-04:00,6812,6812.5,6811.75,6812.25,119,ES=F,3.67E-05,0.000135889,0,37.25490196,500,6812,6812.25,25,0.126921381,17175,22825,-5650
2026-04-08 20:58:00-04:00,111.15625,111.171875,111.140625,111.171875,714,ZN=F,0.000281136,0.000110762,0.015625,42.85714286,500,111.15625,111.171875,1.5625,0.476222658,65.625,109.375,-43.75
2026-04-08 20:58:00-04:00,4734.100098,4734.100098,4731.799805,4732.200195,20,GC=F,-0.000211296,0.000387577,0.899902344,28.96027573,500,4734.100098,4732.200195,-189.9902344,0.226896758,4898.681641,17830.81055,-12932.12891
2026-04-08 20:59:00+01:00,92.31900024,92.33100128,92.31900024,92.33100128,0,INR=X,0.000303301,0.000105423,0.01599884,57.35442612,500,92.31900024,92.33100128,1.20010376,0.137858271,360.0944519,373.8937378,-13.79928589
2026-04-08 20:59:00-04:00,6812,6812.25,6811.5,6811.75,113,ES=F,-7.34E-05,0.000135014,-0.25,40.42553191,500,6812,6811.75,-25,0.238165155,17150,22825,-5675
2026-04-08 20:59:00-04:00,111.15625,111.171875,111.15625,111.15625,8,ZN=F,-0.000140558,0.000110764,-0.015625,37.5,500,111.15625,111.15625,0,0.448184803,65.625,109.375,-43.75
2026-04-08 20:59:00-04:00,4732.899902,4733.299805,4729.100098,4730.399902,66,GC=F,-0.000380507,0.000388472,0.699707031,32.16134652,500,4732.899902,4730.399902,-250,0.095110504,4648.681641,17830.81055,-13182.12891
2026-04-08 21:00:00+01:00,92.32499695,92.32499695,92.32499695,92.32499695,0,INR=X,-6.50E-05,9.36E-05,-0.006004333,53.42251019,500,92.32499695,92.32499695,0,0.205403879,360.0944519,373.8937378,-13.79928589
2026-04-08 21:00:00-04:00,4730.200195,4739.700195,4729.200195,4735.299805,309,GC=F,0.001035296,0.000452691,-0.199707031,43.7502543,500,4730.200195,4735.299805,509.9609375,0.057466616,5158.642578,17830.81055,-12672.16797
2026-04-08 21:00:00-04:00,6811.75,6814,6811.75,6812.75,305,ES=F,0.000146794,0.000137244,0,50,500,6811.75,6812.75,100,0.39077734,17250,22825,-5575
2026-04-08 21:00:00-04:00,111.171875,111.171875,111.171875,111.171875,895,ZN=F,0.000140558,0.000116037,0.015625,44.44444444,500,111.171875,111.171875,0,0.382580139,65.625,109.375,-43.75
2026-04-08 21:01:00+01:00,92.32800293,92.33000183,92.32800293,92.33000183,0,INR=X,5.42E-05,9.14E-05,0.003005981,51.42763731,500,92.32800293,92.33000183,0.199890137,0.201024704,360.294342,373.8937378,-13.59939575
2026-04-08 21:01:00-04:00,4735,4737.799805,4732.799805,4736.5,191,GC=F,0.000253425,0.000452697,-0.299804688,48.14844582,500,4735,4736.5,150,0.347773407,5308.642578,17830.81055,-12522.16797
2026-04-08 21:01:00-04:00,111.171875,111.1875,111.171875,111.1875,7,ZN=F,0.000140538,0.000116038,0,55.55555556,500,111.171875,111.1875,1.5625,0.174859106,67.1875,109.375,-42.1875
2026-04-08 21:01:00-04:00,6812.75,6813,6811.25,6811.5,160,ES=F,-0.000183496,0.000141617,0,40.42553191,500,6812.75,6811.5,-125,0.454084091,17125,22825,-5700
2026-04-08 21:02:00+01:00,92.32800293,92.33899689,92.32800293,92.33899689,0,INR=X,9.74E-05,8.76E-05,-0.001998901,56.95799131,500,92.32800293,92.33899689,1.099395752,0.490336461,361.3937378,373.8937378,-12.5
2026-04-08 21:02:00-04:00,4736.200195,4739.399902,4728.899902,4728.899902,128,GC=F,-0.00160587,0.000565032,-0.299804688,29.61721674,500,4736.200195,4728.899902,-730.0292969,0.321102249,4578.613281,17830.81055,-13252.19727
2026-04-08 21:02:00-04:00,111.171875,111.171875,111.15625,111.15625,1050,ZN=F,-0.000281096,0.000128173,-0.015625,40,500,111.171875,111.15625,-1.5625,0.176727219,65.625,109.375,-43.75
2026-04-08 21:02:00-04:00,6811.75,6811.75,6810.25,6810.5,220,ES=F,-0.000146821,0.000143816,0.25,36,500,6811.75,6810.5,-125,0.087857448,17000,22825,-5825
2026-04-08 21:03:00+01:00,92.33899689,92.33899689,92.33599854,92.33599854,0,INR=X,-3.25E-05,8.54E-05,0,54.31854573,500,92.33899689,92.33599854,-0.299835205,0.435441751,361.0939026,373.8937378,-12.79983521
2026-04-08 21:03:00-04:00,4728.200195,4733.700195,4722.399902,4732.799805,257,GC=F,0.000824356,0.00060288,-0.699707031,40.25998732,500,4728.200195,4732.799805,459.9609375,0.123358601,5038.574219,17830.81055,-12792.23633
2026-04-08 21:03:00-04:00,6810.25,6811.75,6809.25,6811.25,229,ES=F,0.000110118,0.000147407,-0.25,41.17647059,500,6810.25,6811.25,100,0.226896758,17100,22825,-5725
2026-04-08 21:03:00-04:00,111.15625,111.171875,111.15625,111.171875,249,ZN=F,0.000140558,0.000132756,0,45.45454545,500,111.15625,111.171875,1.5625,0.483512144,67.1875,109.375,-42.1875
2026-04-08 21:04:00+01:00,92.33599854,92.33599854,92.32099915,92.32099915,0,INR=X,-0.000162457,9.35E-05,0,50.57441024,500,92.33599854,92.32099915,-1.499938965,0.365526438,359.5939636,373.8937378,-14.29977417
2026-04-08 21:04:00-04:00,4732.399902,4736.100098,4728.700195,4736.100098,80,GC=F,0.000697081,0.000620919,-0.399902344,45.56223275,500,4732.399902,4736.100098,370.0195313,0.155215775,5408.59375,17830.81055,-12422.2168
2026-04-08 21:04:00-04:00,111.1875,111.1875,111.15625,111.171875,459,ZN=F,0,0.000132756,0.015625,45.45454545,500,111.1875,111.171875,-1.5625,0.054628023,65.625,109.375,-43.75
2026-04-08 21:04:00-04:00,6811.5,6811.5,6810.25,6811.25,114,ES=F,0,0.000147407,0.25,44.68085106,500,6811.5,6811.25,-25,0.095110504,17075,22825,-5750
2026-04-08 21:05:00+01:00,92.32900238,92.33499908,92.32900238,92.33499908,0,INR=X,0.000151633,9.95E-05,0.008003235,61.69953738,500,92.32900238,92.33499908,0.59967041,0.377175543,360.193634,373.8937378,-13.70010376
2026-04-08 21:05:00-04:00,4735.899902,4739,4732.5,4733,122,GC=F,-0.000654782,0.000609637,-0.200195313,40.44363292,500,4735.899902,4733,-289.9902344,0.060668489,5118.603516,17830.81055,-12712.20703
2026-04-08 21:05:00-04:00,111.171875,111.171875,111.171875,111.171875,215,ZN=F,0,0.000132756,0,45.45454545,500,111.171875,111.171875,0,0.372222488,65.625,109.375,-43.75
2026-04-08 21:05:00-04:00,6811.5,6811.5,6808,6808.75,311,ES=F,-0.000367107,0.000160414,0.25,32.0754717,500,6811.5,6808.75,-275,0.057466616,16800,22825,-6025
2026-04-08 21:06:00+01:00,92.33599854,92.33599854,92.33599854,92.33599854,0,INR=X,1.08E-05,9.94E-05,0.000999451,62.76785714,500,92.33599854,92.33599854,0,0.302932757,360.193634,373.8937378,-13.70010376
2026-04-08 21:06:00-04:00,6808.75,6811,6808.75,6810,194,ES=F,0.00018357,0.000163918,0,40,500,6808.75,6810,125,0.347773407,16925,22825,-5900
2026-04-08 21:06:00-04:00,111.171875,111.1875,111.171875,111.1875,15,ZN=F,0.000140538,0.000136805,0,54.54545455,500,111.171875,111.1875,1.5625,0.367810773,67.1875,109.375,-42.1875
2026-04-08 21:06:00-04:00,4733.200195,4739.600098,4733,4737.299805,89,GC=F,0.000908061,0.000644837,0.200195313,50.26556027,500,4733.200195,4737.299805,409.9609375,0.425726243,5528.564453,17830.81055,-12302.24609
2026-04-08 21:07:00+01:00,92.31600189,92.31800079,92.31600189,92.31800079,0,INR=X,-0.000194935,0.000107366,-0.019996643,53.15507286,500,92.31600189,92.31800079,0.199890137,0.4761908,360.3935242,373.8937378,-13.50021362
2026-04-08 21:07:00-04:00,4736.899902,4736.899902,4733.899902,4735.399902,46,GC=F,-0.000401132,0.000649641,-0.399902344,51.63889593,500,4736.899902,4735.399902,-150,0.488610768,5378.564453,17830.81055,-12452.24609
2026-04-08 21:07:00-04:00,111.171875,111.171875,111.171875,111.171875,356,ZN=F,-0.000140538,0.000136805,-0.015625,50,500,111.171875,111.171875,0,0.330210293,67.1875,109.375,-42.1875
2026-04-08 21:07:00-04:00,6810.25,6810.25,6808.75,6808.75,168,ES=F,-0.00018357,0.000162849,0.25,43.1372549,500,6810.25,6808.75,-150,0.321102249,16775,22825,-6050
2026-04-08 21:08:00+01:00,92.3239975,92.33000183,92.3239975,92.33000183,0,INR=X,0.000129988,0.000111564,0.005996704,58.1988743,500,92.3239975,92.33000183,0.60043335,0.273316439,360.9939575,373.8937378,-12.89978027
2026-04-08 21:08:00-04:00,111.171875,111.171875,111.15625,111.171875,304,ZN=F,0,0.000132756,0,54.54545455,500,111.171875,111.171875,0,0.495548981,67.1875,109.375,-42.1875
2026-04-08 21:08:00-04:00,4735.5,4736.5,4732.600098,4736.5,51,GC=F,0.000232287,0.000631958,0.100097656,54.05394706,500,4735.5,4736.5,100,0.110956792,5478.564453,17830.81055,-12352.24609
2026-04-08 21:08:00-04:00,6809,6809,6808,6808.5,271,ES=F,-3.67E-05,0.000161932,0.25,37.5,500,6809,6808.5,-50,0.123358601,16725,22825,-6100
2026-04-08 21:09:00+01:00,92.31900024,92.31900024,92.31600189,92.31600189,0,INR=X,-0.000151641,0.000116618,-0.011001587,52.20757363,500,92.31900024,92.31600189,-0.299835205,0.221232969,360.6941223,373.8937378,-13.19961548
2026-04-08 21:09:00-04:00,4736.200195,4740.600098,4736.100098,4739.100098,56,GC=F,0.000548799,0.000639991,-0.299804688,59.1620226,500,4736.200195,4739.100098,289.9902344,0.154163846,5768.554688,17830.81055,-12062.25586
2026-04-08 21:09:00-04:00,6808.5,6810,6808.5,6809.75,189,ES=F,0.000183577,0.000169206,0,45.09803922,500,6808.5,6809.75,125,0.155215775,16850,22825,-5975
2026-04-08 21:09:00-04:00,111.171875,111.171875,111.15625,111.171875,143,ZN=F,0,0.000132756,0,54.54545455,500,111.171875,111.171875,0,0.190345746,67.1875,109.375,-42.1875
2026-04-08 21:10:00+01:00,92.31199646,92.31800079,92.31199646,92.31800079,0,INR=X,2.17E-05,0.000114782,-0.004005432,52.20757363,500,92.31199646,92.31800079,0.60043335,0.123365902,361.2945557,373.8937378,-12.59918213
2026-04-08 21:10:00-04:00,4738.399902,4742.100098,4737.600098,4742.100098,82,GC=F,0.000632831,0.000655295,-0.700195313,62.4389663,500,4738.399902,4742.100098,370.0195313,0.440784286,6138.574219,17830.81055,-11692.23633
2026-04-08 21:10:00-04:00,6809.75,6810.5,6809.25,6810.5,203,ES=F,0.00011013,0.000169428,0,49.05660377,500,6809.75,6810.5,75,0.060668489,16925,22825,-5900
2026-04-08 21:10:00-04:00,111.171875,111.171875,111.171875,111.171875,213,ZN=F,0,0.000132756,0,54.54545455,500,111.171875,111.171875,0,0.202987339,67.1875,109.375,-42.1875
2026-04-08 21:11:00+01:00,92.31900024,92.31900024,92.30500031,92.30500031,0,INR=X,-0.000140833,0.000117889,0.000999451,48.30020242,500,92.31900024,92.30500031,-1.399993896,0.403792544,359.8945618,373.8937378,-13.99917603
2026-04-08 21:11:00-04:00,4741.5,4741.5,4736.299805,4738.100098,98,GC=F,-0.000843864,0.000682691,-0.600097656,55.60620789,500,4741.5,4738.100098,-339.9902344,0.466908709,5798.583984,17830.81055,-12032.22656
2026-04-08 21:11:00-04:00,111.15625,111.171875,111.15625,111.171875,7,ZN=F,0,0.000132756,-0.015625,60,500,111.15625,111.171875,1.5625,0.085522731,68.75,109.375,-40.625
2026-04-08 21:11:00-04:00,6810.5,6810.75,6809,6809.75,106,ES=F,-0.00011013,0.000166251,0,41.17647059,500,6810.5,6809.75,-75,0.425726243,16850,22825,-5975
2026-04-08 21:12:00+01:00,92.30899811,92.30899811,92.3030014,92.3030014,0,INR=X,-2.17E-05,0.000117945,0.003997803,50,500,92.30899811,92.3030014,-0.59967041,0.380499769,359.2948914,373.8937378,-14.59884644
2026-04-08 21:12:00-04:00,4737.299805,4737.299805,4734.5,4736,79,GC=F,-0.000443334,0.00067696,-0.800292969,54.24077949,500,4737.299805,4736,-129.9804688,0.238832322,5668.603516,17830.81055,-12162.20703
2026-04-08 21:12:00-04:00,111.15625,111.15625,111.15625,111.15625,774,ZN=F,-0.000140558,0.000132757,-0.015625,44.44444444,500,111.15625,111.15625,0,0.249259161,68.75,109.375,-40.625
2026-04-08 21:12:00-04:00,6809.75,6809.75,6807,6807.75,348,ES=F,-0.00029374,0.000175847,0,34.48275862,500,6809.75,6807.75,-200,0.488610768,16650,22825,-6175
2026-04-08 21:13:00+01:00,92.31300354,92.31300354,92.31300354,92.31300354,0,INR=X,0.000108356,0.000120609,0.010002136,42.74287824,500,92.31300354,92.31300354,0,0.222959767,359.2948914,373.8937378,-14.59884644
2026-04-08 21:13:00-04:00,111.15625,111.15625,111.15625,111.15625,63,ZN=F,0,0.000132757,0,50,500,111.15625,111.15625,0,0.167471837,68.75,109.375,-40.625
2026-04-08 21:13:00-04:00,6807.75,6807.75,6807,6807.75,332,ES=F,0,0.000161767,0,35.71428571,500,6807.75,6807.75,0,0.110956792,16650,22825,-6175
2026-04-08 21:13:00-04:00,4736.399902,4741.399902,4736.399902,4740.5,94,GC=F,0.000949718,0.000693901,0.399902344,60.63157246,500,4736.399902,4740.5,410.0097656,0.072780113,6078.613281,17830.81055,-11752.19727
2026-04-08 21:14:00+01:00,92.32800293,92.33300018,92.32800293,92.33300018,0,INR=X,0.000216594,0.000129798,0.01499939,52.89987284,500,92.32800293,92.33300018,0.499725342,0.061337036,359.7946167,373.8937378,-14.09912109
2026-04-08 21:14:00-04:00,6807.5,6808.25,6807.25,6808.25,323,ES=F,7.34E-05,0.000158581,-0.25,33.33333333,500,6807.5,6808.25,75,0.154163846,16725,22825,-6100
2026-04-08 21:14:00-04:00,111.171875,111.171875,111.15625,111.15625,8,ZN=F,0,0.000128983,0.015625,42.85714286,500,111.171875,111.15625,-1.5625,0.204524016,67.1875,109.375,-42.1875
2026-04-08 21:14:00-04:00,4740.899902,4745.5,4740.799805,4743.5,178,GC=F,0.000632644,0.000703097,0.399902344,58.99132669,500,4740.899902,4743.5,260.0097656,0.067726325,6338.623047,17830.81055,-11492.1875
2026-04-08 21:15:00+01:00,92.30899811,92.31800079,92.30899811,92.31800079,0,INR=X,-0.000162462,0.000135574,-0.024002075,45.94524927,500,92.30899811,92.31800079,0.900268555,0.427548797,360.6948853,373.8937378,-13.19885254
2026-04-08 21:15:00-04:00,4743.299805,4745.600098,4741.700195,4745.600098,70,GC=F,0.000442634,0.000700297,-0.200195313,59.78494849,500,4743.299805,4745.600098,230.0292969,0.30827744,6568.652344,17830.81055,-11262.1582
2026-04-08 21:15:00-04:00,111.15625,111.171875,111.15625,111.171875,32,ZN=F,0.000140558,0.000132757,0,42.85714286,500,111.15625,111.171875,1.5625,0.425557306,68.75,109.375,-40.625
2026-04-08 21:15:00-04:00,6808.25,6809.25,6808,6808.25,235,ES=F,0,0.000158223,0,36.73469388,500,6808.25,6808.25,0,0.440784286,16725,22825,-6100
2026-04-08 21:16:00+01:00,92.33200073,92.33200073,92.33200073,92.33200073,0,INR=X,0.000151638,0.000139506,0.013999939,47.71355907,500,92.33200073,92.33200073,0,0.055138093,360.6948853,373.8937378,-13.19885254
2026-04-08 21:16:00-04:00,111.15625,111.171875,111.15625,111.15625,108,ZN=F,-0.000140558,0.000136807,-0.015625,50,500,111.15625,111.15625,0,0.470968031,68.75,109.375,-40.625
2026-04-08 21:16:00-04:00,4745.799805,4746.299805,4742.299805,4742.299805,183,GC=F,-0.000695685,0.000724201,0.199707031,65.87640436,500,4745.799805,4742.299805,-350,0.226802799,6218.652344,17830.81055,-11612.1582
2026-04-08 21:16:00-04:00,6808.5,6808.75,6806.75,6807,280,ES=F,-0.000183618,0.000162385,0.25,36,500,6808.5,6807,-150,0.466908709,16575,22825,-6250
2026-04-08 21:17:00+01:00,92.31300354,92.31900024,92.31300354,92.31900024,0,INR=X,-0.000140811,0.000143455,-0.018997192,44.78562067,500,92.31300354,92.31900024,0.59967041,0.366664901,361.2945557,373.8937378,-12.59918213
2026-04-08 21:17:00-04:00,111.15625,111.15625,111.15625,111.15625,19,ZN=F,0,0.000132756,0,40,500,111.15625,111.15625,0,0.133579882,68.75,109.375,-40.625
